username,id,datetime,type,text
Anne_Hidalgo,1496148914625560585,2022-02-22 15:44:33+00:00,retweet,RT @EricKerrouche: Crise des parrainages - En février 2021 avec les @senateursPS j’avais proposé un système mixte (250 signatures élus/150…
Anne_Hidalgo,1496148324268793868,2022-02-22 15:42:12+00:00,normal,"Il n’y a pas de fatalité à vivre cet avenir sombre offert aux extrêmes droites. Ensemble, changeons d’avenir ! #DesCandidatsEtDesJeunes
https://t.co/PXmelJIpyP"
Anne_Hidalgo,1496147891357900800,2022-02-22 15:40:29+00:00,retweet,"RT @InterPolitique: .@Anne_Hidalgo : ""Les politiques doivent dire et redire que nos compatriotes de confession musulmane veulent pour l'imm…"
Anne_Hidalgo,1496147743634604032,2022-02-22 15:39:53+00:00,normal,"Non, il ne suffit pas de « traverser la rue » pour trouver un travail ! #DesCandidatsEtDesJeunes
https://t.co/BRnJ0xIY5U"
Anne_Hidalgo,1496147221733068808,2022-02-22 15:37:49+00:00,normal,"Il nous faut agir maintenant, nous le devons à nos jeunes. Sortons de l’inaction climatique ! #DesCandidatsEtDesJeunes
https://t.co/smaZ1Pyrpl"
Anne_Hidalgo,1496141025349406725,2022-02-22 15:13:12+00:00,normal,"📙 La voix des jeunes compte, écoutons-les. 

J'ouvrirai le vote dès 16 ans, instituerai le vote obligatoire et la reconnaissance du vote blanc, tout en renforçant l'éducation civique. 

Changeons d'avenir, faisons renaître l'envie démocratique.

➡️ https://t.co/f87O8UcKA2 https://t.co/c2yy0I1lhQ"
Anne_Hidalgo,1496112183217987586,2022-02-22 13:18:35+00:00,normal,"Avant les Jeux paralympiques de #Paris2024, le rugby fauteuil est à l'honneur à Paris ! Bon courage aux athlètes qui participent au championnat d'Europe de cette belle discipline, avec une pensée particulière pour notre équipe @rugby_france ! 🏉 https://t.co/bkhifxVB7h"
Anne_Hidalgo,1496062742440067072,2022-02-22 10:02:07+00:00,normal,"🎙 À 15h30, je serai sur @franceinter pour répondre aux questions des jeunes sur mes mesures en faveur de la jeunesse et sur mon programme. #Elysee2022 #DesCandidatsEtDesJeunes 

➡️ Pour suivre mon intervention en direct : https://t.co/Tq5xSjNskW https://t.co/FH2WezOHj8"
Anne_Hidalgo,1496037898218577922,2022-02-22 08:23:24+00:00,retweet,"RT @VivianeMicaud: Bientôt, une présidente, femme, qui connait la vie des gens modestes, féministes de longue date, et sachant qu'il a prév…"
Anne_Hidalgo,1495867218244030470,2022-02-21 21:05:11+00:00,normal,"La décision unilatérale de Vladimir Poutine constitue une violation du droit international et de la souveraineté de l’Ukraine. 

La France et l’Europe doivent être solidaires, unies et fermes face à cette menace contre la paix en Europe."
Anne_Hidalgo,1495866775950573570,2022-02-21 21:03:25+00:00,normal,"Nos jeunes sortent éprouvés de cette crise sanitaire.

Je veux leur donner les moyens de leur autonomie avec un minimum jeunesse et une dotation de 5 000 € leur permettant de concrétiser leurs projets.
https://t.co/TZu4HBITqX"
Anne_Hidalgo,1495865915795283968,2022-02-21 21:00:00+00:00,normal,"Je rétablirai un ministère des droits des femmes de plein exercice, doté d'un budget de 1 milliard d’euros. Il faut aussi de l'hébergement pour les femmes victimes de violences et former nos policiers, nos gendarmes à leur accueil et leur accompagnement.
https://t.co/MwVsTe1pgG"
Anne_Hidalgo,1495860706427736077,2022-02-21 20:39:18+00:00,normal,"Mon premier engagement a été le féminisme. Jeune, j’ai compris que c'était ce qui pouvait permettre aux femmes de se libérer. Mes premières manifestations étaient des manifestations féministes, notamment pour le droit à disposer de son corps.
https://t.co/WEwusYpRhG"
Anne_Hidalgo,1495859760972840968,2022-02-21 20:35:33+00:00,retweet,"RT @PS19e: Les camarades du PS19e en campagne tout ce week-end pour la #Presidentielle2022 avec @Anne_Hidalgo 💪🇨🇵🌹
Ensemble changeons d'ave…"
Anne_Hidalgo,1495859600574148608,2022-02-21 20:34:55+00:00,retweet,"RT @Madmoizelle: ""Je pratique la conviction en politique."" 

C'est le mot de la fin d'@Anne_Hidalgo ! https://t.co/FiWbrywlJw"
Anne_Hidalgo,1495857790220488704,2022-02-21 20:27:43+00:00,retweet,"RT @Madmoizelle: C'est au tour de @MatMolard de @streetpress d'intervenir ! 

On aborde la question de l'accueil des migrant.e.s en France…"
Anne_Hidalgo,1495857402004094978,2022-02-21 20:26:10+00:00,retweet,"RT @Madmoizelle: Quid des violences faites aux femmes ? #StopFeminicides 

Un ministère, un accompagnement, un budget, une meilleure format…"
Anne_Hidalgo,1495814837188063233,2022-02-21 17:37:02+00:00,retweet,"RT @PJouvet: À travail égal, salaire égal !
Avec @Anne_Hidalgo présidente de la République nous n’attendrons pas 2070 pour que cela se réal…"
Anne_Hidalgo,1495814790329077775,2022-02-21 17:36:51+00:00,retweet,"RT @ParisEnCommun17: Un projet social-démocrate, de gauche qui laisse toute sa place au dialogue social 👏

Ensemble, changeons d’avenir !
#…"
Anne_Hidalgo,1495801814318555143,2022-02-21 16:45:17+00:00,retweet,RT @2022avecHidalgo: 🏉 Viens transformer l'essai avec nous à Bordeaux pour #SCOFRA à partir de 12h30. Nous suivrons ensuite le meeting de n…
Anne_Hidalgo,1495798943938142216,2022-02-21 16:33:53+00:00,normal,"🎙 À 20h00, je serai l'invitée de @Madmoizelle en direct sur @TwitchFR.

➡️ Le live : https://t.co/WJk3sXeLiQ https://t.co/XSsrzjhdUn"
Anne_Hidalgo,1495793098928050177,2022-02-21 16:10:39+00:00,retweet,RT @RemiFeraud: #Manouchian #Panthéon
Anne_Hidalgo,1495792577135665156,2022-02-21 16:08:35+00:00,retweet,"RT @babymelaw: L'interview d'@Anne_Hidalgo sur la chaîne Twitch de @Madmoizelle, c'est ce soir à 20h, et c'est animé par @Mae_lcr et moi-mê…"
Anne_Hidalgo,1495774206780489732,2022-02-21 14:55:35+00:00,normal,"En ce 21 février, rendons hommage aux 23 membres du groupe Manouchian, exécutés au Mont-Valérien il y a 78 ans. N’oublions jamais ces résistants, issus de toute l’Europe, combattants de la liberté et pour la France. Je le redis : élue présidente, leur place sera au Panthéon. https://t.co/F5eFWefCzK"
Anne_Hidalgo,1495768494721404930,2022-02-21 14:32:53+00:00,retweet,"RT @joinstationf: Gender equality: ""Equal pay will be a reality during my five-year term"", says @Anne_Hidalgo https://t.co/LgXFlL8iKj"
Anne_Hidalgo,1495753403426816003,2022-02-21 13:32:55+00:00,retweet,"RT @bfmbusiness: Anne Hidalgo : ""On aura besoin de vous, j'aurais besoin de vous, de toutes les entreprises pour aller vers cette généralis…"
Anne_Hidalgo,1495731771601784834,2022-02-21 12:06:58+00:00,retweet,"RT @PS_Paris: #Presidentielle2022 🗳🌹#EnsembleChangeonsDAvenir
#AvecHidalgo Des paroles aussi justes que fortes à l'attention des employeurs…"
Anne_Hidalgo,1495731642077483008,2022-02-21 12:06:27+00:00,retweet,"RT @RemyLorblancher: « Je veux un modèle économique qui favorise la compétence, la qualification et la valeur ajoutée. Je revaloriserai le…"
Anne_Hidalgo,1495731615686922252,2022-02-21 12:06:21+00:00,retweet,RT @MjsSarthe: @GenerationAH et les @MjsSarthe étaient présents ce matin au Mans pour la caravane du mieux vivre. Bel échange avec les manc…
Anne_Hidalgo,1495727433420623879,2022-02-21 11:49:44+00:00,normal,"Notre politique énergétique doit être pensée avec responsabilité et pragmatisme. Le nucléaire restera une énergie de transition pour nous permettre d'atteindre notre objectif de 100 % d'énergies renouvelables. #LaREF
https://t.co/3ZKnjnJAcP"
Anne_Hidalgo,1495724655247769603,2022-02-21 11:38:41+00:00,normal,"Je veux un modèle économique qui favorise la compétence, la qualification et la valeur ajoutée. 

Présidente, je revaloriserai le travail en augmentant le SMIC de 15 % et en garantissant la protection de tous les travailleurs. #LaREF
https://t.co/2gcigC46VG"
Anne_Hidalgo,1495707559562559488,2022-02-21 10:30:45+00:00,retweet,RT @OliviaPolski: Soutenir les TPE PME par la commande publique. Travailler à la co détermination et à l’intéressement des salariés ds l’en…
Anne_Hidalgo,1495707463143858177,2022-02-21 10:30:22+00:00,retweet,"RT @BorisVallaud: Hausse du SMIC, négociations salariales, ↘️ des écarts de rémunérations, travail = capital. La Banque de France valide le…"
Anne_Hidalgo,1495707174521212932,2022-02-21 10:29:13+00:00,retweet,"RT @RachidTemal: La création de valeurs par le travail est la priorité d’@Anne_Hidalgo 

#LaREF #presidentielles2022 
#Medef @medef #Statio…"
Anne_Hidalgo,1495707111724097537,2022-02-21 10:28:58+00:00,retweet,"RT @AnneDutreize: Grand discours d'Anne Hidalgo face au Medef, une réelle ambition industrielle et écologique pour la France #Hidalgo2022 @…"
Anne_Hidalgo,1495686430164725762,2022-02-21 09:06:48+00:00,retweet,RT @olivierbianchi1: Nous avons avec ⁦@Anne_Hidalgo⁩ un projet pour notre société. Ensemble changeons d’avenir #Hidalgo2022 https://t.co/yI…
Anne_Hidalgo,1495482547337367552,2022-02-20 19:36:38+00:00,retweet,"RT @Alx_Jardin: Marchés de #paris20 pour échanger  sur le projet d’@Anne_Hidalgo pour changer l’avenir ✊🌹

Notamment pour que le travail pa…"
Anne_Hidalgo,1495470369129517059,2022-02-20 18:48:15+00:00,retweet,"RT @Mjsnord: Avec @Anne_Hidalgo, nous vous présentons une candidate qui veut réunir la France.

Une femme de gauche qui sait se battre cont…"
Anne_Hidalgo,1495470344345370625,2022-02-20 18:48:09+00:00,retweet,"RT @luccarvounas: Ensemble le 10 avril, élisons une femme présidente @Anne_Hidalgo https://t.co/iZjUpn63ud"
Anne_Hidalgo,1495441460057026565,2022-02-20 16:53:22+00:00,retweet,RT @g_garrigos: #EnsembleChangeonsDAvenir #PorteDoree présentation des mesures pour améliorer rémunération: 📍#SMIC ↗️de 200€net📍engager nég…
Anne_Hidalgo,1495440629974933504,2022-02-20 16:50:04+00:00,retweet,RT @RemiFeraud: Merci à @CaroleDelga d’appeler un chat un chat et de défendre nos convictions de gauche sans jamais baisser les bras.
Anne_Hidalgo,1495440597343166473,2022-02-20 16:49:57+00:00,retweet,"RT @lamiaela: Sur les marchés de #Paris20 ce matin pour présenter le programme d’@Anne_Hidalgo ✊🏽🌹

Revalorisation des salaires, énergies e…"
Anne_Hidalgo,1495440577198018561,2022-02-20 16:49:52+00:00,retweet,"RT @estelle6949: Ensemble Changeons d’Avenir 
avec @Anne_Hidalgo 🌹✊🤝

Pour une France plus juste, plus écologique ,plus républicaine.  
#Hi…"
Anne_Hidalgo,1495399957074960386,2022-02-20 14:08:27+00:00,normal,"En démocratie, ceux qui ont le dernier mot, ce sont les citoyens. Les Français demandent davantage de justice sociale et que l'on protège les fondamentaux républicains. 

J’incarne cette gauche, je veux porter cette voix. Ensemble, changeons d'avenir. ➡️ https://t.co/SMHKJquXlK https://t.co/EceitGZnkq"
Anne_Hidalgo,1495397966781333509,2022-02-20 14:00:33+00:00,normal,"Je ferai de l’éducation ma priorité absolue car tout commence à l’école.

Au cœur de notre pacte républicain, nous lui devons tant, je lui dois tant. C'est cette école qui m’a donné ma chance, c'est cette école aujourd'hui abîmée que je souhaite réparer. Changeons d'avenir. https://t.co/CFdHGuAUeP"
Anne_Hidalgo,1495391056795475974,2022-02-20 13:33:05+00:00,normal,"Cette violence latente nous empêche de pouvoir parler de nos propositions.

Les Français attendent que nous répondions à leurs préoccupations sur le pouvoir d’achat, la transition écologique, la santé ou encore l’école. 

Je veux porter ces propositions pour changer l'avenir. https://t.co/ebND33XKAp"
Anne_Hidalgo,1495375703461801990,2022-02-20 12:32:05+00:00,normal,"Ensemble, nous avons encore le moyen de décider, de changer. Il n'y a pas de fatalité à vivre un avenir sombre, offert aux extrêmes. 

Ensemble, nous pouvons mener notre transition écologique tout en relevant le défi social et n'oublier personne.

Ensemble, changeons d’avenir. https://t.co/7hFbR3JU9t"
